 Date: 30/06/2021                                                            - ANALYSE CA CLIENT par ARTICLE -                                                            Page   1
 Societe :ALINE TAHITI S.A.             

REPRES ;Code ;Nom du client ;Categ. client ;DEPART ;REFERENCE ;DESIGNATION ;REGROUP ;QTE ;C.A. NET ;Remise ;MARGE ;% MRG ;
88;0142;L.S PROXI PAEA                ;S;01;21009216;U.DOUX SHP MERVEILLE 250ML    ;0117;       10.00;       4040;          0;       1920;   47.52;
88;0142;L.S PROXI PAEA                ;S;01;21009222;U.DOUX SHP TRESOR MIEL 250ML  ;0117;        4.00;       1616;          0;        778;   48.14;
88;0142;L.S PROXI PAEA                ;S;01;21009227;U.DOUX SHP SOLEIL/MONOI 250ML ;0117;        6.00;       2424;          0;       1194;   49.26;
88;0142;L.S PROXI PAEA                ;S;01;21009604;MIXA SHP BB DEMELANT KARITE250;0152;        6.00;       2610;          0;       1298;   49.73;
88;0142;L.S PROXI PAEA                ;S;01;21010010;U.DOUX A/SHP COCO 200ML       ;0117;        4.00;       1616;          0;       1020;   63.12;
88;0142;L.S PROXI PAEA                ;S;01;21010027;U.DOUX MASQUE MERVEILLE 300ML ;0117;        3.00;       1818;          0;       1023;   56.27;
88;0142;L.S PROXI PAEA                ;S;01;21010029;U.DOUX MASQUE COCO 300ML      ;0117;        7.00;       4242;          0;       2274;   53.61;
88;0142;L.S PROXI PAEA                ;S;01;21010037;U.DOUX SOIN AVOCAT 200ML      ;0117;        6.00;       2640;          0;       1563;   59.20;
88;0142;L.S PROXI PAEA                ;S;01;21010043;U.DOUX HUILE MERVEILLEUSE 150M;0117;        9.00;       9090;          0;       5896;   64.86;
88;0142;L.S PROXI PAEA                ;S;01;21010074;F.PROVOST AP/SHP NUTRI 750ML  ;0146;        4.00;       3072;          0;       1776;   57.81;
88;0142;L.S PROXI PAEA                ;S;01;21010076;F.PROVOST AP/SHP REPAIR 750ML ;0146;        9.00;       6912;          0;       4131;   59.77;
88;0142;L.S PROXI PAEA                ;S;01;21010082;ELS.AP/SHP INT. REPAIR 180ML  ;0100;        6.00;       2730;          0;       1624;   59.49;
88;0142;L.S PROXI PAEA                ;S;01;21010085;ELSEVE AP/SHP LISS INTENS 240M;0100;        6.00;       2730;          0;       1573;   57.62;
88;0142;L.S PROXI PAEA                ;S;01;21010086;ELSEVE AP/SHP TOT REPAIR 290ML;0100;        6.00;       2730;          0;       1581;   57.91;
88;0142;L.S PROXI PAEA                ;S;01;21010093;ELSEVE A/SHP HUILE COCO 200ML ;0101;        3.00;       1365;          0;        828;   60.66;
88;0142;L.S PROXI PAEA                ;S;01;21010101;ELSEVE AP/SHP HUILE BOUCL 200M;0101;        3.00;       1365;          0;        841;   61.61;
88;0142;L.S PROXI PAEA                ;S;01;21010119;ELSEVE A/SHP CHV.LONGS 200ML  ;0101;        8.00;       3640;          0;       2160;   59.34;
88;0142;L.S PROXI PAEA                ;S;01;21010125;ELS.HUILE EXTRA GENE 100ML    ;0101;        6.00;       7878;          0;       5339;   67.77;
88;0142;L.S PROXI PAEA                ;S;01;21010127;ELS.HUILE CREME RICHE 150ML   ;0100;        3.00;       2514;          0;       1618;   64.36;
88;0142;L.S PROXI PAEA                ;S;01;21010142;ELSEVE MASQUE HUILE EXTR 310ML;0100;        3.00;       2334;          0;       1345;   57.63;
88;0142;L.S PROXI PAEA                ;S;01;21010158;FRUCTIS AP/SHP ALOE 200ML     ;0118;        6.00;       2424;          0;       1430;   58.99;
88;0142;L.S PROXI PAEA                ;S;01;21012010;ELNETT 108 NORMALE ROUGE 150ML;0105;        6.00;       3942;          0;       2224;   56.42;
88;0142;L.S PROXI PAEA                ;S;01;21012096;VIVELLE DOP GEL F.EX.FORT150ML;0144;        4.00;       1860;          0;        942;   50.65;
88;0142;L.S PROXI PAEA                ;S;01;21012098;VIVELLE DOP GEL EF.MOUIL.150ML;0144;        6.00;       2790;          0;       1395;   50.00;
88;0142;L.S PROXI PAEA                ;S;01;21012346;FRUCTIS GEL EFF.MOUILLE 200ML ;0118;        3.00;       1485;          0;        762;   51.31;
88;0142;L.S PROXI PAEA                ;S;01;21014216;NARTA DEO ATO F IMPECCAB 200ML;0150;        3.00;       1152;          0;        576;   50.00;
88;0142;L.S PROXI PAEA                ;S;01;21014302;NARTA DEO ROL F POUDREE 50ML  ;0150;       11.00;       4224;          0;       2100;   49.72;
88;0142;L.S PROXI PAEA                ;S;01;21014306;NARTA DEO ROL F BIO EFF 50ML  ;0150;       20.00;       7680;          0;       4063;   52.90;
88;0142;L.S PROXI PAEA                ;S;01;21014308;NARTA DEO ROL F T NACRE 50ML  ;0150;       11.00;       4224;          0;       2041;   48.32;
88;0142;L.S PROXI PAEA                ;S;01;21014314;NARTA DEO ROL F PROTECTION 50M;0150;        9.00;       3456;          0;       1780;   51.50;
88;0142;L.S PROXI PAEA                ;S;01;21014316;NARTA DEO ROL F IMPECCAB 50ML ;0150;        7.00;       2688;          0;       1354;   50.37;
88;0142;L.S PROXI PAEA                ;S;01;21014322;NARTA DEO ROL F PEAU PARF 50ML;0150;        7.00;       2688;          0;       1302;   48.44;
88;0142;L.S PROXI PAEA                ;S;01;21014750;USHU DEO ATO F BAH ACAI 200ML ;0148;        4.00;       1556;          0;        804;   51.67;
88;0142;L.S PROXI PAEA                ;S;01;21014814;USHU DEO ROL F GRENADE 50ML   ;0148;        9.00;       3501;          0;       1746;   49.87;
88;0142;L.S PROXI PAEA                ;S;01;21014816;USHU DEO ROL F VANILLE 50ML   ;0148;       18.00;       7002;          0;       3651;   52.14;
88;0142;L.S PROXI PAEA                ;S;01;21016030;BIEN ETRE EDC NATURELLE 250ML ;0157;        8.00;       4688;          0;       2321;   49.51;
88;0142;L.S PROXI PAEA                ;S;01;21016045;BIEN ETRE EDC ESS.FRAIC.250ML ;0157;        9.00;       4688;        586;       2059;   43.92;
88;0142;L.S PROXI PAEA                ;S;01;21016056;BIEN ETRE EDC ROSES 250ML     ;0157;        4.00;       2344;          0;       1175;   50.13;
88;0142;L.S PROXI PAEA                ;S;01;21019502;NARTA DEO ROL H CLASSIC 50ML  ;0150;        6.00;       2304;          0;       1195;   51.87;
88;0142;L.S PROXI PAEA                ;S;01;21019506;NARTA DEO ROL H INVI MAX 50ML ;0150;       10.00;       3840;          0;       1980;   51.56;
88;0142;L.S PROXI PAEA                ;S;01;21019519;NARTA DEO ROL H FRESH P 50ML  ;0150;        6.00;       2304;          0;       1162;   50.43;
88;0142;L.S PROXI PAEA                ;S;01;21019600;MENNEN DEO STK OCEAN SRF 75ML ;0151;       10.00;       4450;          0;       1802;   40.49;
88;0142;L.S PROXI PAEA                ;S;01;21020050;MIXA BB GEL LAVANT 200ML      ;0152;        6.00;       2424;          0;       1310;   54.04;
88;0142;L.S PROXI PAEA                ;S;01;21020200;CADUM BB TALC 300GRS          ;0153;        6.00;       2412;          0;       1096;   45.44;
88;0142;L.S PROXI PAEA                ;S;01;21021552;MIXA DEM EAU MICEL REACT 400ML;0152;        3.00;       1212;          0;        604;   49.83;
88;0142;L.S PROXI PAEA                ;S;01;21021618;MIXA COR LAIT NUT SATINANT 250;0152;        6.00;       3030;          0;       1491;   49.21;
88;0142;L.S PROXI PAEA                ;S;01;21021714;SKIN PXJ GEL DESINCRUST 150ML ;0122;        3.00;       1515;          0;        770;   50.83;
88;0142;L.S PROXI PAEA                ;S;01;21021728;SKIN PXJ GEL SPOT FIGHT 150ML ;0122;       12.00;       7272;          0;       3963;   54.50;
88;0142;L.S PROXI PAEA                ;S;01;21021960;D.E VIS AGE PERFECT JOUR 50ML ;0107;        3.00;       3333;          0;       2184;   65.53;
88;0142;L.S PROXI PAEA                ;S;01;21023276;USHUAIA DCHE CEDRE/TONIF.250ML;0149;        3.00;        759;          0;        384;   50.59;
88;0142;L.S PROXI PAEA                ;S;01;21023278;USHUAIA DCHE YLANG/RELAX.250ML;0149;        4.00;       1012;          0;        468;   46.25;
88;0142;L.S PROXI PAEA                ;S;01;21023283;USHUAIA DCHE PASSION 250ML    ;0149;        3.00;        759;          0;        401;   52.83;
88;0142;L.S PROXI PAEA                ;S;01;21023294;USHU DCHE CORPS/CHV AGRUME 250;0149;        3.00;        759;          0;        342;   45.06;
88;0142;L.S PROXI PAEA                ;S;01;21023498;DOP DCHE COOKIE 250ML         ;0100;       10.00;       2250;          0;        995;   44.22;
88;0142;L.S PROXI PAEA                ;S;01;21023502;DOP DCHE BARBE A PAPA 250ML   ;0100;        4.00;        900;          0;        413;   45.89;
88;0142;L.S PROXI PAEA                ;S;01;21023504;DOP DCHE DRAGIBUS 250ML       ;0100;        6.00;       1350;          0;        591;   43.78;
88;0142;L.S PROXI PAEA                ;S;01;21023704;CADUM DCHE HYPOALLERG 400ML   ;0153;        6.00;       2970;          0;       1633;   54.98;
88;0142;L.S PROXI PAEA                ;S;01;21023718;CADUM DCHE DOUCEUR VELOUR 400M;0153;        3.00;       1485;          0;        809;   54.48;
88;0142;L.S PROXI PAEA                ;S;01;21023719;CADUM DCHE AMANDE 400ML       ;0153;        6.00;       2970;          0;       1585;   53.37;
88;0142;L.S PROXI PAEA                ;S;01;21023728;CADUM DCHE ALOE FIGUE 400ML   ;0153;        6.00;       2970;          0;       1671;   56.26;
88;0142;L.S PROXI PAEA                ;S;01;21024100;CADUM SAVON A.DOUCE 4X100GRS  ;0153;       36.00;      14184;          0;       5057;   35.65;
88;0142;L.S PROXI PAEA                ;S;01;21025702;GM ES TATTOO 3 DARK B.        ;0142;        6.00;       5760;          0;       2697;   46.82;
88;0142;L.S PROXI PAEA                ;S;01;21027099;GM RAL CS MAT 975 DIVINE      ;0100;        6.00;       4920;          0;       2491;   50.63;
88;0142;L.S PROXI PAEA                ;S;01;21027625;GM MASC VOL EXP WTP NOIR      ;0142;        6.00;       4062;          0;       2242;   55.19;
88;0142;L.S PROXI PAEA                ;S;01;21027752;GM CRAYON SOURCIL CHAT FONCE  ;0142;        3.00;       2544;          0;       1602;   62.97;
88;0142;L.S PROXI PAEA                ;S;01;31010530;KOTEX MAXI X8                 ;0100;       24.00;       4128;          0;       2271;   55.01;
88;0142;L.S PROXI PAEA                ;S;01;31010535;KOTEX MAXI X16                ;0100;       12.00;       3816;          0;       2129;   55.79;
88;0142;L.S PROXI PAEA                ;S;01;31010540;KOTEX SLIM X10                ;0100;       96.00;      16512;          0;       7293;   44.17;
88;0142;L.S PROXI PAEA                ;S;01;31010547;KOTEX OVERNIGHT X6            ;0100;       48.00;       8256;          0;       3838;   46.49;
88;0142;L.S PROXI PAEA                ;S;01;31010553;KOTEX OVERNIGHT X12           ;0100;      108.00;      31320;          0;      14486;   46.25;
88;0142;L.S PROXI PAEA                ;S;01;31080059;HUG. T6 JUNIOR 16+K G X14     ;0100;       12.00;       7920;          0;       1078;   13.61;
88;0142;L.S PROXI PAEA                ;S;01;31080060;HUG. T6 JUNIOR 16+K F X14     ;0100;        8.00;       5280;          0;        717;   13.58;
88;0142;L.S PROXI PAEA                ;S;01;31214155;HUGGIES LING X80 ALOE         ;0100;       16.00;       7600;          0;       2877;   37.86;
88;0142;L.S PROXI PAEA                ;S;01;31214157;HUGGIES LING X80 COCO         ;0100;        8.00;       3800;          0;       1462;   38.47;
88;0142;L.S PROXI PAEA                ;S;01;31910004;BB C.2 TET.T1 SILICONE 3V PM  ;0100;        3.00;        894;          0;        361;   40.38;
88;0142;L.S PROXI PAEA                ;S;01;31910056;BBC. 2 SUC. SILIC. 6/18M BLEU/;0100;        3.00;       1920;          0;        912;   47.50;
88;0142;L.S PROXI PAEA                ;S;01;31910058;BBC. 2 SUC. SILIC. 18/36M KID ;0100;        6.00;       3660;          0;       1739;   47.51;
88;0142;L.S PROXI PAEA                ;S;01;31910070;BBC. 2 SUC. REVERS. PHOSPHO. 6;0100;        6.00;       3540;          0;       1832;   51.75;
88;0142;L.S PROXI PAEA                ;S;01;31910090;BBC. BIB CL PP EMOTION 270ML P;0100;        5.00;       3950;          0;       1959;   49.59;
88;0142;L.S PROXI PAEA                ;S;01;31910110;BBC. BIB CS VERRE DROIT 120ML ;0100;        3.00;       1680;          0;        777;   46.25;
88;0142;L.S PROXI PAEA                ;S;01;31910120;BBC. BIB CS PP DROIT 120ML    ;0100;        3.00;       1680;          0;        870;   51.79;
88;0142;L.S PROXI PAEA                ;S;01;31910122;BBC. BIB CS PP DROIT 240ML    ;0100;        3.00;       1680;          0;        797;   47.44;
88;0142;L.S PROXI PAEA                ;S;01;31910151;BB C.GOUPILLON + EMB EPONGE   ;0100;       10.00;       3200;          0;       1112;   34.75;
88;0142;L.S PROXI PAEA                ;S;01;31910152;BB C.GOUP LARGE+TETINE        ;0100;        5.00;       2120;          0;        832;   39.25;
88;0142;L.S PROXI PAEA                ;S;01;31910262;BBC. DOSEUR LAIT VOYAGE       ;0100;        3.00;       1680;          0;        812;   48.33;
88;0142;L.S PROXI PAEA                ;S;01;31910458;BBC. BROSSE PEIGNE MIROIR     ;0100;        6.00;       2940;          0;       1492;   50.75;
88;0142;L.S PROXI PAEA                ;S;01;40050231;MASQUE PURIFI.NATUREL 300G    ;0108;        6.00;       2970;          0;       1154;   38.86;
88;0142;L.S PROXI PAEA                ;S;01;40070312;MERCUR 16PANSEMENTS BAIN      ;0109;        5.00;       2020;          0;        630;   31.19;
88;0142;L.S PROXI PAEA                ;S;01;40070430;MERCUR SPARAD.TISSU AER.5MX2,5;0109;        5.00;       1200;          0;        440;   36.67;
88;0142;L.S PROXI PAEA                ;S;01;40070610;MERCUR BANDE DE STRAPPING     ;0109;        3.00;       1890;          0;        643;   34.02;
88;0142;L.S PROXI PAEA                ;S;01;40070680;MERCUR EAU OXYGENEE 200ML     ;0109;        3.00;        699;          0;        245;   35.05;
88;0142;L.S PROXI PAEA                ;S;01;40075150;INT.PRESERV.X6 PLAISIR        ;0109;        0.00;          0;          0;          0;    0.00;
88;0142;L.S PROXI PAEA                ;S;01;;TOTAL DEPARTEMENT;;;     673818;       1546;     304162;   45.14;
12;0142;L.S PROXI PAEA                ;S;03;65903004;CHAT.GARANCE HT GRENAT RG 2015;0300;        6.00;       9450;          0;       1512;   16.00;
12;0142;L.S PROXI PAEA                ;S;03;66200004;RHONE TO THE BONE RG 2017 75CL;0300;       12.00;      18048;          0;       3754;   20.80;
12;0142;L.S PROXI PAEA                ;S;03;;TOTAL DEPARTEMENT;;;      27498;          0;       5266;   19.15;
34;0142;L.S PROXI PAEA                ;S;06;10010101;LE CHAT SAV.GLYCERINE 175GRS  ;0627;       12.00;       1764;          0;        715;   40.53;
34;0142;L.S PROXI PAEA                ;S;06;10010112;LE CHAT SAV.GLY 4X175GRS + 1GT;0627;       30.00;      16500;        900;       5156;   31.25;
34;0142;L.S PROXI PAEA                ;S;06;10010610;DECAPFOUR EXPRESS 500ML       ;0630;        4.00;       1920;          0;       1101;   57.34;
34;0142;L.S PROXI PAEA                ;S;06;10012173;LE CHAT 20 BULLES EXPERT      ;0600;        6.00;       6900;          0;       4206;   60.96;
34;0142;L.S PROXI PAEA                ;S;06;10012175;LE CHAT 20 BULLES SENSITIVE   ;0601;        3.00;       3450;          0;       2201;   63.80;
34;0142;L.S PROXI PAEA                ;S;06;10012235;LE CHAT 25D SENSITIVE 1.25L   ;0601;        3.00;       2880;          0;       1012;   35.14;
34;0142;L.S PROXI PAEA                ;S;06;10012350;XTRA 39D 2EN1 1.95L           ;0607;        0.00;          0;          0;          0;    0.00;
34;0142;L.S PROXI PAEA                ;S;06;10012400;XTRA 15 CAPS TOTAL            ;0607;        4.00;       2608;          0;       1422;   54.52;
34;0142;L.S PROXI PAEA                ;S;06;10012405;XTRA 15 CAPS FRESH            ;0607;        6.00;       3912;          0;       2137;   54.63;
34;0142;L.S PROXI PAEA                ;S;06;10012432;XTRA TRIO CAPS X25            ;0607;        4.00;       4284;        476;       2039;   47.60;
34;0142;L.S PROXI PAEA                ;S;06;10012590;DECAPFEU NOIR 500ML           ;0630;        3.00;       1698;          0;        749;   44.11;
34;0142;L.S PROXI PAEA                ;S;06;10012640;MINI MIR MULTIUSAGE 2L        ;0635;        4.00;       2908;          0;        933;   32.08;
34;0142;L.S PROXI PAEA                ;S;06;10013053;LE CHAT 25D SENSIT 1.63K   PPN;0601;        4.00;       3236;          0;        392;   12.11;
34;0142;L.S PROXI PAEA                ;S;06;10013102;XTRA 27D TOTAL 1.485K      PPN;0607;        4.00;       2248;          0;        311;   13.83;
34;0142;L.S PROXI PAEA                ;S;06;10021141;LE CHAT SAVON OLIVE 6X100G    ;0670;        6.00;       3456;          0;       1345;   38.92;
34;0142;L.S PROXI PAEA                ;S;06;10021351;DIA. SAVON SURGRAS PX SEC 100G;0664;        6.00;       1152;          0;        535;   46.44;
34;0142;L.S PROXI PAEA                ;S;06;10022001;FA SHP/DOUCHE SPEEDSTER 250ML ;0668;        6.00;       1302;        144;        608;   46.70;
34;0142;L.S PROXI PAEA                ;S;06;10022008;FA SHP/DCHE TROPIC 250ML      ;0668;        6.00;       1446;          0;        730;   50.48;
34;0142;L.S PROXI PAEA                ;S;06;10022021;FA DCHE CACAO COCO 250ML      ;0668;        6.00;       1446;          0;        714;   49.38;
34;0142;L.S PROXI PAEA                ;S;06;10022027;FA DCHE TAMANU 250ML          ;0668;        6.00;       1446;          0;        725;   50.14;
34;0142;L.S PROXI PAEA                ;S;06;10022029;FA DCHE OCE.FRAICH 250ML      ;0668;        6.00;       1446;          0;        718;   49.65;
34;0142;L.S PROXI PAEA                ;S;06;10022260;FA DCHE PURE FIG 200ML        ;0668;        6.00;       1512;        168;        673;   44.51;
34;0142;L.S PROXI PAEA                ;S;06;10022264;FA DCHE PURE PATCHOULI 200ML  ;0668;        6.00;       1512;        168;        672;   44.44;
34;0142;L.S PROXI PAEA                ;S;06;10024004;FA DEO PINK PASSION 200ML     ;0669;        6.00;       2022;          0;       1125;   55.64;
34;0142;L.S PROXI PAEA                ;S;06;10024090;FA BILLE SPORT FRESH 50ML     ;0669;        6.00;       1764;          0;        999;   56.63;
34;0142;L.S PROXI PAEA                ;S;06;10024092;FA BILLE PINK PASSION 50ML    ;0669;        6.00;       1764;          0;        991;   56.18;
34;0142;L.S PROXI PAEA                ;S;06;10024093;FA BILLE LEMON 50ML           ;0669;       12.00;       3528;          0;       1987;   56.32;
34;0142;L.S PROXI PAEA                ;S;06;10025010;TXYL JUNIOR FRAISE 50ML       ;0665;       12.00;       2424;          0;       1279;   52.76;
